timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-07-18,0.01098700,0.01150800,0.01090500,0.01121800,257693717.00000000,1626652799999,2877188.86674000,12756,130746696.00000000,1460842.01077900,0
2021-07-19,0.01122300,0.01171100,0.01053200,0.01065600,464725245.00000000,1626739199999,5148754.56486500,24751,233780160.00000000,2596395.29247600,0
2021-07-20,0.01067000,0.01085200,0.00930000,0.00977200,591462361.00000000,1626825599999,5823233.43053400,26242,278002200.00000000,2735594.84340300,0
2021-07-21,0.00976300,0.01099900,0.00953500,0.01063600,756373576.00000000,1626911999999,7785703.42358600,32665,365226893.00000000,3765350.73318300,0
2021-07-22,0.01064100,0.01083600,0.01037100,0.01082400,469248370.00000000,1626998399999,4978751.28270500,19975,259189719.00000000,2750915.94900000,0
2021-07-23,0.01082400,0.01119800,0.01035300,0.01117100,477093845.00000000,1627084799999,5172981.07926500,19353,246545376.00000000,2674810.04270500,0
2021-07-24,0.01119000,0.01141900,0.01095200,0.01124700,339022295.00000000,1627171199999,3798903.85045200,16768,173593690.00000000,1945121.60757400,0
2021-07-25,0.01126100,0.01163400,0.01097900,0.01157600,591609958.00000000,1627257599999,6708100.26467500,25524,307879056.00000000,3489702.23152900,0
2021-07-26,0.01157900,0.01299700,0.01149400,0.01196000,943824500.00000000,1627343999999,11734581.70178500,51276,503188880.00000000,6259432.80392200,0
2021-07-27,0.01195900,0.01246800,0.01132800,0.01245800,586703266.00000000,1627430399999,7012807.02499100,27471,298780500.00000000,3571488.74723200,0
2021-07-28,0.01243200,0.01313400,0.01216900,0.01273800,778257224.00000000,1627516799999,9886923.64720800,35170,400529851.00000000,5090635.36860600,0
2021-07-29,0.01274300,0.01352700,0.01228200,0.01345900,650351039.00000000,1627603199999,8450891.43714100,30029,345816701.00000000,4496505.56727300,0
2021-07-30,0.01346500,0.01423000,0.01280100,0.01402900,817429461.00000000,1627689599999,10998905.92935900,43323,420788979.00000000,5663671.72526700,0
2021-07-31,0.01405100,0.01544700,0.01376900,0.01497800,778972615.00000000,1627775999999,11447775.90849100,40291,395434409.00000000,5819274.02628200,0
2021-08-01,0.01498800,0.02033800,0.01496400,0.01584600,4452050369.00000000,1627862399999,82126526.79235500,256235,2270132891.00000000,41891911.91916100,0
2021-08-02,0.01583700,0.01649500,0.01536300,0.01592000,1720748207.00000000,1627948799999,27365650.32029600,87277,818161084.00000000,13022652.67756700,0
2021-08-03,0.01592200,0.01596800,0.01452700,0.01497600,990058838.00000000,1628035199999,14939317.38772800,55092,493326623.00000000,7450472.96125400,0
2021-08-04,0.01498000,0.01598800,0.01493800,0.01588400,827934017.00000000,1628121599999,12826717.80132600,40573,412959365.00000000,6402145.31987700,0
2021-08-05,0.01588300,0.01632400,0.01507600,0.01615800,737074471.00000000,1628207999999,11558003.26752400,42832,361992781.00000000,5680408.86659100,0
2021-08-06,0.01614700,0.01741800,0.01573900,0.01721900,846056361.00000000,1628294399999,14032815.34539200,43148,426647748.00000000,7084121.40639000,0
2021-08-07,0.01721900,0.01782000,0.01658300,0.01757400,955230740.00000000,1628380799999,16445901.10276700,45742,483724106.00000000,8331887.03539300,0
2021-08-08,0.01757700,0.01764400,0.01591400,0.01639900,661493206.00000000,1628467199999,11100215.76743300,33589,330195038.00000000,5548088.67774600,0
2021-08-09,0.01639700,0.01718700,0.01542900,0.01698400,600862242.00000000,1628553599999,9909926.74844100,32526,304758197.00000000,5026838.46874500,0
2021-08-10,0.01700400,0.01750000,0.01636900,0.01727500,734254507.00000000,1628639999999,12489580.63721600,41731,375592184.00000000,6388478.01046400,0
2021-08-11,0.01727600,0.01910000,0.01723300,0.01827800,1087282324.00000000,1628726399999,19831172.83951400,67102,580534303.00000000,10585796.46405200,0
2021-08-12,0.01824600,0.01910800,0.01686100,0.01766800,822700232.00000000,1628812799999,14749363.90091000,49601,402295177.00000000,7213586.62080800,0
2021-08-13,0.01766400,0.01914800,0.01752000,0.01910400,709025798.00000000,1628899199999,13125919.82572600,41381,388204064.00000000,7191353.13338900,0
2021-08-14,0.01910400,0.01968500,0.01830800,0.01944600,818311642.00000000,1628985599999,15531357.09965400,46578,426047120.00000000,8091295.15381400,0
2021-08-15,0.01945500,0.01980900,0.01818200,0.01961800,653234764.00000000,1629071999999,12375275.52334000,37017,343361753.00000000,6507706.09263000,0
2021-08-16,0.01960200,0.02100000,0.01872600,0.01948200,1380120131.00000000,1629158399999,27278542.99883400,74586,717120535.00000000,14193911.30670900,0
2021-08-17,0.01947800,0.01996700,0.01750000,0.01785200,1385893061.00000000,1629244799999,26366735.48701200,75035,685164651.00000000,13036868.34807000,0
2021-08-18,0.01785000,0.01822400,0.01675400,0.01730100,969079251.00000000,1629331199999,17067573.45668000,52557,475812127.00000000,8389988.97238300,0
2021-08-19,0.01731500,0.01832000,0.01667100,0.01831900,808312871.00000000,1629417599999,13993835.25942200,41089,420632464.00000000,7282331.79444600,0
2021-08-20,0.01832000,0.01942100,0.01814500,0.01902900,870374439.00000000,1629503999999,16256680.03677000,45233,459963746.00000000,8595362.70512000,0
2021-08-21,0.01899500,0.01985100,0.01825300,0.01857100,690630577.00000000,1629590399999,12984361.30278500,37297,334893896.00000000,6297493.98588000,0
2021-08-22,0.01856800,0.01950000,0.01841300,0.01934300,708822490.00000000,1629676799999,13415708.49910600,40322,365435335.00000000,6921005.84329200,0
2021-08-23,0.01934300,0.02124800,0.01907800,0.02089500,1359271073.00000000,1629763199999,27686304.79514600,74320,734054713.00000000,14948440.73673100,0
2021-08-24,0.02089500,0.02370000,0.01987200,0.02037000,2815663609.00000000,1629849599999,61783678.91576800,170032,1389617238.00000000,30512762.60153600,0
2021-08-25,0.02038200,0.02331100,0.01992300,0.02297200,1938513271.00000000,1629935999999,41537028.36839800,108782,996225264.00000000,21358864.29191500,0
2021-08-26,0.02298100,0.02322800,0.02069000,0.02105000,1100546639.00000000,1630022399999,23838967.17911900,76303,557277352.00000000,12060935.65578700,0
2021-08-27,0.02108000,0.02258000,0.01983000,0.02196000,1019777028.00000000,1630108799999,21312524.31867000,60707,532530888.00000000,11149031.35872800,0
2021-08-28,0.02198000,0.02202000,0.02078000,0.02126000,558867183.00000000,1630195199999,11891967.63657000,33542,284858979.00000000,6061704.09364000,0
2021-08-29,0.02125000,0.02149000,0.02024000,0.02082000,810901653.00000000,1630281599999,16875709.20432000,44445,427313893.00000000,8898053.38485000,0
2021-08-30,0.02084000,0.02086000,0.01911000,0.01932000,804535320.00000000,1630367999999,16084951.76798500,40251,412363334.00000000,8247906.02844200,0
2021-08-31,0.01934000,0.02013000,0.01895000,0.01972000,781650936.00000000,1630454399999,15316997.62426600,39870,409451585.00000000,8023569.34072800,0
2021-09-01,0.01970000,0.02100000,0.01923000,0.02076000,656139867.00000000,1630540799999,13338216.89474000,39073,342971681.00000000,6971692.63277000,0
2021-09-02,0.02075000,0.02128000,0.02052000,0.02068000,651426248.00000000,1630627199999,13627896.13959000,36299,345495941.00000000,7231825.95443000,0
2021-09-03,0.02068000,0.02185000,0.02018000,0.02140000,823413130.00000000,1630713599999,17387601.39497000,51577,455351332.00000000,9616652.80760000,0
2021-09-04,0.02142000,0.02459000,0.02113000,0.02401000,1313225941.00000000,1630799999999,29677639.89237000,76711,708683616.00000000,16002540.11727000,0
2021-09-05,0.02403000,0.02764000,0.02320000,0.02471000,2886507778.00000000,1630886399999,72107682.99687100,186620,1509774947.00000000,37741316.76506100,0
2021-09-06,0.02470000,0.02558000,0.02328000,0.02454000,1338615829.00000000,1630972799999,32804888.97038000,100044,690299323.00000000,16929218.18425000,0
2021-09-07,0.02454000,0.02477000,0.01731000,0.01933000,1671812932.00000000,1631059199999,34958775.33301300,129245,815100217.00000000,17030679.05716600,0
2021-09-08,0.01931000,0.01987000,0.01688000,0.01918000,1143349909.00000000,1631145599999,21299137.79062400,75843,603264909.00000000,11251496.82151000,0
2021-09-09,0.01921000,0.02050000,0.01905000,0.01998000,939056888.00000000,1631231999999,18577855.59191000,56514,499058139.00000000,9877721.90918000,0
2021-09-10,0.01997000,0.02050000,0.01767000,0.01817000,807234437.00000000,1631318399999,15318192.52507000,50751,432617184.00000000,8211683.16172000,0
2021-09-11,0.01816000,0.01897000,0.01793000,0.01854000,486271444.00000000,1631404799999,8991623.57151000,28019,251541915.00000000,4648686.28849000,0
2021-09-12,0.01856000,0.01997000,0.01810000,0.01962000,721644723.00000000,1631491199999,13862016.05380000,37790,365880307.00000000,7026049.72981000,0
2021-09-13,0.01959000,0.01961000,0.01701000,0.01820000,627834381.00000000,1631577599999,11397826.06278000,35549,316384753.00000000,5746734.42952000,0
2021-09-14,0.01820000,0.01889000,0.01793000,0.01885000,574110865.00000000,1631663999999,10569204.12927000,28292,297216588.00000000,5474049.44531000,0
2021-09-15,0.01885000,0.01950000,0.01856000,0.01945000,453901629.00000000,1631750399999,8646698.27489000,27108,228321090.00000000,4354217.25218000,0
2021-09-16,0.01945000,0.01970000,0.01849000,0.01894000,527799234.00000000,1631836799999,10087375.29106000,29213,274780464.00000000,5252990.77143000,0
2021-09-17,0.01892000,0.01899000,0.01791000,0.01820000,506599636.00000000,1631923199999,9367513.93269000,26304,271350980.00000000,5018460.43465000,0
2021-09-18,0.01818000,0.01938000,0.01797000,0.01904000,505753436.00000000,1632009599999,9552599.87141000,25621,266721976.00000000,5039485.71390000,0
2021-09-19,0.01906000,0.01908000,0.01696000,0.01803000,547762056.00000000,1632095999999,10057301.15759000,24678,276665874.00000000,5092776.94430000,0
2021-09-20,0.01803000,0.01814000,0.01489000,0.01541000,983179878.00000000,1632182399999,15938804.37104800,46870,496953157.00000000,8053399.05345200,0
2021-09-21,0.01541000,0.01592000,0.01361000,0.01433000,793181222.00000000,1632268799999,11872627.92636400,35968,390051522.00000000,5843278.83576500,0
2021-09-22,0.01434000,0.01613000,0.01419000,0.01597000,522277206.00000000,1632355199999,7920518.80498000,24921,274016836.00000000,4156845.40346000,0
2021-09-23,0.01596000,0.01652000,0.01565000,0.01633000,466032576.00000000,1632441599999,7538125.03238000,23529,236883766.00000000,3832435.95881000,0
2021-09-24,0.01632000,0.01639000,0.01390000,0.01491000,684856780.00000000,1632527999999,10291747.85071000,35247,343424210.00000000,5165854.23762000,0
2021-09-25,0.01490000,0.01547000,0.01420000,0.01475000,503274123.00000000,1632614399999,7422556.80537000,20871,246133882.00000000,3635936.31558000,0
2021-09-26,0.01476000,0.01536000,0.01354000,0.01499000,795298111.00000000,1632700799999,11688030.42380000,35206,402451509.00000000,5912499.13754000,0
2021-09-27,0.01497000,0.01530000,0.01413000,0.01416000,543646374.00000000,1632787199999,8050070.28780000,22424,272461249.00000000,4032097.63814000,0
2021-09-28,0.01415000,0.01458000,0.01324000,0.01331000,619846081.00000000,1632873599999,8568489.39246400,23674,282023207.00000000,3908258.59089000,0
2021-09-29,0.01331000,0.01440000,0.01320000,0.01373000,488222332.00000000,1632959999999,6761546.15615400,20609,261597644.00000000,3621420.77157000,0
2021-09-30,0.01375000,0.01460000,0.01367000,0.01456000,515084298.00000000,1633046399999,7337714.32596000,19564,268837648.00000000,3829671.95227000,0
2021-10-01,0.01456000,0.01628000,0.01446000,0.01608000,675932504.00000000,1633132799999,10449682.03083000,28059,365505089.00000000,5648564.59983000,0
2021-10-02,0.01609000,0.01664000,0.01574000,0.01605000,438622793.00000000,1633219199999,7091115.37863000,21496,241476091.00000000,3904656.69895000,0
2021-10-03,0.01606000,0.01713000,0.01565000,0.01658000,530889360.00000000,1633305599999,8687954.21287000,25741,286209835.00000000,4682398.54577000,0
2021-10-04,0.01657000,0.01658000,0.01541000,0.01614000,530123068.00000000,1633391999999,8474889.21364000,22785,273264163.00000000,4369568.64533000,0
2021-10-05,0.01617000,0.01900000,0.01599000,0.01835000,1766781361.00000000,1633478399999,31370221.80763000,86662,914301492.00000000,16245253.81923000,0
2021-10-06,0.01836000,0.02335000,0.01801000,0.01908000,4188691507.00000000,1633564799999,83327976.45048000,192578,2115361990.00000000,42001922.88575000,0
2021-10-07,0.01908000,0.01912000,0.01812000,0.01854000,895488555.00000000,1633651199999,16651835.45457000,47906,425230346.00000000,7895633.08099000,0
2021-10-08,0.01855000,0.02056000,0.01852000,0.02012000,1398017131.00000000,1633737599999,27753474.85102000,75900,754858813.00000000,14980445.46065000,0
2021-10-09,0.02014000,0.02219000,0.01975000,0.02073000,1450955904.00000000,1633823999999,30429450.94203000,92125,764841424.00000000,16034891.83941000,0
2021-10-10,0.02075000,0.02090000,0.01928000,0.01962000,584660834.00000000,1633910399999,11618430.02609000,32927,312645962.00000000,6214229.14520000,0
2021-10-11,0.01962000,0.01987000,0.01845000,0.01906000,572370831.00000000,1633996799999,11004028.86159000,35153,289607690.00000000,5563881.01138000,0
2021-10-12,0.01905000,0.01909000,0.01714000,0.01805000,750709049.00000000,1634083199999,13421692.83256000,36313,369611845.00000000,6602474.97062000,0
2021-10-13,0.01803000,0.01883000,0.01770000,0.01880000,556277379.00000000,1634169599999,10140017.76606000,27826,324551681.00000000,5918078.51069000,0
2021-10-14,0.01881000,0.01918000,0.01845000,0.01894000,409696975.00000000,1634255999999,7724904.92228000,25112,207491646.00000000,3912983.73437000,0
2021-10-15,0.01893000,0.02013000,0.01758000,0.01850000,1485778805.00000000,1634342399999,27654453.16014000,57807,717921699.00000000,13359995.78319000,0
2021-10-16,0.01851000,0.01880000,0.01808000,0.01829000,468867785.00000000,1634428799999,8659298.11074000,26963,229899129.00000000,4244996.03426000,0
2021-10-17,0.01830000,0.01831000,0.01711000,0.01775000,446873747.00000000,1634515199999,7947712.53640000,26008,224799354.00000000,3997231.37470000,0
2021-10-18,0.01773000,0.01888000,0.01752000,0.01837000,687491082.00000000,1634601599999,12441136.39110000,37552,359478879.00000000,6507672.09233000,0
2021-10-19,0.01837000,0.01845000,0.01781000,0.01835000,548803098.00000000,1634687999999,9917127.62455000,26003,297287539.00000000,5372514.13449000,0
2021-10-20,0.01835000,0.01939000,0.01794000,0.01909000,653055822.00000000,1634774399999,12243559.37503000,36128,329733170.00000000,6188870.98759000,0
2021-10-21,0.01908000,0.01943000,0.01814000,0.01825000,548556919.00000000,1634860799999,10364664.73771000,31384,286625988.00000000,5418805.18310000,0
2021-10-22,0.01824000,0.01905000,0.01822000,0.01865000,384391858.00000000,1634947199999,7164146.51325000,22891,192248539.00000000,3581865.35730000,0
2021-10-23,0.01866000,0.01882000,0.01829000,0.01869000,258171113.00000000,1635033599999,4794913.93586000,16198,132270518.00000000,2457547.73378000,0
2021-10-24,0.01869000,0.01895000,0.01774000,0.01821000,622287018.00000000,1635119999999,11408612.98909000,31851,324156766.00000000,5946062.54725000,0
2021-10-25,0.01821000,0.01907000,0.01805000,0.01901000,531802841.00000000,1635206399999,9976896.68416000,31269,275536021.00000000,5170465.20479000,0
2021-10-26,0.01903000,0.01962000,0.01849000,0.01875000,729949835.00000000,1635292799999,13855815.48533000,44104,364951821.00000000,6926361.12247000,0
2021-10-27,0.01876000,0.01911000,0.01604000,0.01647000,840936682.00000000,1635379199999,14554385.85087000,61836,406090956.00000000,7032618.40993000,0
2021-10-28,0.01647000,0.01760000,0.01626000,0.01752000,490732776.00000000,1635465599999,8354946.59767000,32645,263018908.00000000,4480562.86555000,0
2021-10-29,0.01752000,0.01866000,0.01739000,0.01847000,520411470.00000000,1635551999999,9333965.89885000,34860,269972062.00000000,4841800.85668000,0
2021-10-30,0.01848000,0.01884000,0.01765000,0.01876000,744371524.00000000,1635638399999,13614775.45140000,39830,377485173.00000000,6906251.74084000,0
2021-10-31,0.01875000,0.02399000,0.01840000,0.02046000,5625651937.00000000,1635724799999,117958413.06052000,374324,2869598359.00000000,60192049.91135000,0
2021-11-01,0.02045000,0.02051000,0.01882000,0.02005000,1309144974.00000000,1635811199999,25924107.42745000,76552,679312986.00000000,13457907.55831000,0
2021-11-02,0.02004000,0.02227000,0.01976000,0.02149000,1419675349.00000000,1635897599999,30110296.22318000,87800,738241691.00000000,15658510.82673000,0
2021-11-03,0.02146000,0.02148000,0.01982000,0.02085000,817491895.00000000,1635983999999,16885441.91210000,56096,418157819.00000000,8640674.04726000,0
2021-11-04,0.02084000,0.02109000,0.01941000,0.02010000,688760183.00000000,1636070399999,13980114.88572000,45828,327985680.00000000,6657025.04300000,0
2021-11-05,0.02009000,0.02037000,0.01927000,0.01964000,546456708.00000000,1636156799999,10790098.66061000,35180,288561324.00000000,5696860.30080000,0
2021-11-06,0.01964000,0.02007000,0.01865000,0.01972000,396657170.00000000,1636243199999,7700632.98308000,29811,202739811.00000000,3937137.98985000,0
2021-11-07,0.01974000,0.02032000,0.01957000,0.01991000,576569233.00000000,1636329599999,11477745.73716000,33738,290160484.00000000,5776730.98017000,0
2021-11-08,0.01992000,0.02160000,0.01981000,0.02106000,1222910630.00000000,1636415999999,25406748.77802000,66433,638326934.00000000,13260613.41890000,0
2021-11-09,0.02108000,0.02150000,0.02052000,0.02114000,787313674.00000000,1636502399999,16543904.80868000,50945,393987167.00000000,8280996.93078000,0
2021-11-10,0.02113000,0.02173000,0.01880000,0.01964000,953775010.00000000,1636588799999,19668287.78935000,63624,465605247.00000000,9618102.08702000,0
2021-11-11,0.01963000,0.02040000,0.01942000,0.01988000,574530286.00000000,1636675199999,11508978.39505000,39468,288177088.00000000,5773737.04236000,0
2021-11-12,0.01987000,0.01995000,0.01893000,0.01972000,775549149.00000000,1636761599999,15114168.22161000,39596,393256962.00000000,7659336.05991000,0
2021-11-13,0.01972000,0.02016000,0.01938000,0.01990000,547580415.00000000,1636847999999,10822826.13020000,32290,290779578.00000000,5746277.04851000,0
2021-11-14,0.01990000,0.02012000,0.01920000,0.01979000,380786505.00000000,1636934399999,7509504.98653000,23888,198965725.00000000,3923945.57543000,0
2021-11-15,0.01978000,0.02026000,0.01960000,0.01990000,638823244.00000000,1637020799999,12739547.65139000,36891,336494864.00000000,6711750.60635000,0
2021-11-16,0.01990000,0.01991000,0.01756000,0.01855000,874217886.00000000,1637107199999,16295376.96941000,54203,430468023.00000000,8023005.75757000,0
2021-11-17,0.01853000,0.02010000,0.01839000,0.01977000,735709651.00000000,1637193599999,14203048.41679000,48681,408060445.00000000,7884299.94536000,0
2021-11-18,0.01979000,0.02196000,0.01850000,0.01878000,2075767886.00000000,1637279999999,42382587.56237000,132006,1084668620.00000000,22173527.78027000,0
2021-11-19,0.01880000,0.02068000,0.01816000,0.02067000,751660172.00000000,1637366399999,14694643.63423000,45838,404159560.00000000,7909016.20703000,0
2021-11-20,0.02065000,0.02175000,0.02003000,0.02163000,818461132.00000000,1637452799999,17172573.81448000,65283,441189992.00000000,9269245.52831000,0
2021-11-21,0.02163000,0.02295000,0.02063000,0.02210000,1145095975.00000000,1637539199999,25069047.17092000,73298,591494610.00000000,12971295.74714000,0
2021-11-22,0.02211000,0.02228000,0.02017000,0.02065000,898553476.00000000,1637625599999,18837018.57891000,54881,446749848.00000000,9363724.75967000,0
2021-11-23,0.02064000,0.02098000,0.01947000,0.02029000,665336374.00000000,1637711999999,13418920.93302000,52966,324271973.00000000,6544777.35994000,0
2021-11-24,0.02027000,0.02066000,0.01903000,0.01997000,748987593.00000000,1637798399999,14768106.38397000,57848,376155131.00000000,7419460.22756000,0
2021-11-25,0.01998000,0.02237000,0.01967000,0.02210000,1090955990.00000000,1637884799999,22836186.82033000,66177,578325594.00000000,12106172.04228000,0
2021-11-26,0.02207000,0.02649000,0.02136000,0.02649000,5906791393.00000000,1637971199999,141238676.70800000,379947,3027369112.00000000,72441879.78047000,0
2021-11-27,0.02641000,0.03000000,0.02434000,0.02641000,4555772246.00000000,1638057599999,121991592.78369100,318093,2269530170.00000000,60805019.88164100,0
2021-11-28,0.02641000,0.02790000,0.02239000,0.02465000,2095943530.00000000,1638143999999,51702516.11921000,147124,1047578695.00000000,25853570.36815000,0
2021-11-29,0.02465000,0.02673000,0.02455000,0.02589000,1371795958.00000000,1638230399999,35099414.35894000,95545,692924792.00000000,17727491.87604000,0
2021-11-30,0.02590000,0.02599000,0.02319000,0.02340000,921169634.00000000,1638316799999,22190052.57947000,60079,451317178.00000000,10871927.78391000,0
2021-12-01,0.02340000,0.02357000,0.02254000,0.02273000,666748927.00000000,1638403199999,15399559.06645000,48734,334792480.00000000,7731972.41107000,0
2021-12-02,0.02272000,0.02410000,0.02180000,0.02405000,951595315.00000000,1638489599999,22029464.56919000,74645,473200462.00000000,10964741.87832000,0
2021-12-03,0.02404000,0.02429000,0.02050000,0.02105000,736823315.00000000,1638575999999,16530385.38898000,55359,364050304.00000000,8166040.21301000,0
2021-12-04,0.02104000,0.02105000,0.01400000,0.01785000,2061271245.00000000,1638662399999,35461080.86819000,119790,1001821552.00000000,17165224.77220000,0
2021-12-05,0.01786000,0.01883000,0.01624000,0.01705000,805118475.00000000,1638748799999,14166547.02512000,46990,404034906.00000000,7117493.91456000,0
2021-12-06,0.01706000,0.01790000,0.01511000,0.01738000,907583332.00000000,1638835199999,14884004.00352000,47753,453136635.00000000,7444679.06951000,0
2021-12-07,0.01738000,0.01846000,0.01734000,0.01792000,690350418.00000000,1638921599999,12392245.85381000,40472,353085615.00000000,6337993.61459000,0
2021-12-08,0.01792000,0.01838000,0.01686000,0.01821000,488588693.00000000,1639007999999,8697685.12902000,29946,258484896.00000000,4605437.70653000,0
2021-12-09,0.01824000,0.01837000,0.01616000,0.01623000,387784162.00000000,1639094399999,6652982.22699000,25127,189869305.00000000,3257634.11605000,0
2021-12-10,0.01620000,0.01714000,0.01580000,0.01605000,684597445.00000000,1639180799999,11318935.11548000,30313,378184549.00000000,6258557.09767000,0
2021-12-11,0.01605000,0.01667000,0.01563000,0.01642000,138918211.00000000,1639267199999,2248553.74386000,7356,74585102.00000000,1205744.97019000,0
